Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
39491,COTEAUX DU LIZON,39170,ST LUPICIN,COTEAUX DU LIZON,"46.4096809138,5.7860900246",39
39286,LAVANS LES ST CLAUDE,39170,"",LAVANS LES ST CLAUDE,"46.3901726307,5.77719970471",39
39453,RAVILLOLES,39170,"",RAVILLOLES,"46.4339212341,5.80032186037",39
39491,COTEAUX DU LIZON,39170,CUTTURA,COTEAUX DU LIZON,"46.4096809138,5.7860900246",39
39286,LAVANS LES ST CLAUDE,39170,PONTHOUX,LAVANS LES ST CLAUDE,"46.3901726307,5.77719970471",39
39043,BEAUFORT ORBAGNA,39190,ORBAGNA,BEAUFORT ORBAGNA,"46.5858090332,5.43052572582",39
39142,CHEVREAUX,39190,"",CHEVREAUX,"46.5015228257,5.41955916196",39
39185,CUISIA,39190,"",CUISIA,"46.5467474362,5.40533542507",39
39255,GIZIA,39190,"",GIZIA,"46.5271746657,5.42480617606",39
39576,VAL SONNETTE,39190,BONNAUD,VAL SONNETTE,"46.606775751,5.46350720419",39
39576,VAL SONNETTE,39190,GRUSSE,VAL SONNETTE,"46.606775751,5.46350720419",39
39576,VAL SONNETTE,39190,VINCELLES,VAL SONNETTE,"46.606775751,5.46350720419",39
39474,STE AGNES,39190,"",STE AGNES,"46.6148301302,5.47488282815",39
39197,DIGNA,39190,"",DIGNA,"46.5182419302,5.38565811964",39
39466,ROSAY,39190,"",ROSAY,"46.5343336422,5.45282636433",39
39467,ROTALIER,39190,"",ROTALIER,"46.5832064756,5.47700815924",39
39043,BEAUFORT ORBAGNA,39190,BEAUFORT,BEAUFORT ORBAGNA,"46.5858090332,5.43052572582",39
39173,COUSANCE,39190,"",COUSANCE,"46.5333527445,5.37741644744",39
39320,MAYNAL,39190,"",MAYNAL,"46.5672563014,5.4124890744",39
39576,VAL SONNETTE,39190,VERCIA,VAL SONNETTE,"46.606775751,5.46350720419",39
39025,AUGEA,39190,"",AUGEA,"46.5620792374,5.38938272802",39
39537,TRENAL,39190,MALLEREY,TRENAL,"46.6396568445,5.46886995687",39
39478,ST CLAUDE,39200,"",ST CLAUDE,"46.408600398,5.87556247635",39
39478,ST CLAUDE,39200,CHAUMONT,ST CLAUDE,"46.408600398,5.87556247635",39
39032,AVIGNON LES ST CLAUDE,39200,"",AVIGNON LES ST CLAUDE,"46.4011757711,5.84079043463",39
39478,ST CLAUDE,39200,VALFIN LES ST CLAUDE,ST CLAUDE,"46.408600398,5.87556247635",39
39130,NANCHEZ,39200,VILLARD SUR BIENNE,NANCHEZ,"46.4998251911,5.8576069903",39
39460,LA RIXOUSE,39200,"",LA RIXOUSE,"46.4680659486,5.87063416847",39
39157,COISERETTE,39200,"",COISERETTE,"46.3381325786,5.8257562121",39
39174,COYRIERE,39200,"",COYRIERE,"46.3404621083,5.84504322935",39
39478,ST CLAUDE,39200,CHEVRY,ST CLAUDE,"46.408600398,5.87556247635",39
39478,ST CLAUDE,39200,CINQUETRAL,ST CLAUDE,"46.408600398,5.87556247635",39
39478,ST CLAUDE,39200,RANCHETTE,ST CLAUDE,"46.408600398,5.87556247635",39
39560,VILLARD ST SAUVEUR,39200,"",VILLARD ST SAUVEUR,"46.3623029643,5.86316334323",39
39057,BLOIS SUR SEILLE,39210,"",BLOIS SUR SEILLE,"46.7464228951,5.67040219514",39
39304,LE LOUVEROT,39210,"",LE LOUVEROT,"46.7328180633,5.58174416388",39
39317,LA MARRE,39210,"",LA MARRE,"46.7337108015,5.70313863162",39
39321,MENETRU LE VIGNOBLE,39210,"",MENETRU LE VIGNOBLE,"46.7745566014,5.63482619878",39
39388,NEVY SUR SEILLE,39210,"",NEVY SUR SEILLE,"46.7343478982,5.64536782346",39
39422,PLAINOISEAU,39210,"",PLAINOISEAU,"46.7252404633,5.55598412633",39
39017,ARLAY,39210,ST GERMAIN LES ARLAY,ARLAY,"46.7695260312,5.52939356263",39
39114,CHATEAU CHALON,39210,"",CHATEAU CHALON,"46.7594016188,5.64816991256",39
39177,HAUTEROCHE,39210,GRANGES SUR BAUME,HAUTEROCHE,"46.6884401125,5.66906572619",39
39426,PLASNE,39210,"",PLASNE,"46.7948712678,5.69040057232",39
39288,LAVIGNY,39210,"",LAVIGNY,"46.717011316,5.60517764784",39
39421,LE PIN,39210,"",LE PIN,"46.7080786364,5.56997582613",39
39553,LE VERNOIS,39210,"",LE VERNOIS,"46.7320324635,5.59406809872",39
39272,LADOYE SUR SEILLE,39210,"",LADOYE SUR SEILLE,"46.7668743064,5.68304960571",39
39041,BAUME LES MESSIEURS,39210,"",BAUME LES MESSIEURS,"46.7048674382,5.64562570074",39
39199,DOMBLANS,39210,"",DOMBLANS,"46.7623690449,5.59000211082",39
39244,FRONTENAY,39210,"",FRONTENAY,"46.7884051607,5.63215279855",39
39288,LAVIGNY,39210,ROSNAY,LAVIGNY,"46.717011316,5.60517764784",39
39349,MONTAIN,39210,"",MONTAIN,"46.7209461149,5.57753660512",39
39582,VOITEUR,39210,"",VOITEUR,"46.743219074,5.60355195147",39
39470,LES ROUSSES,39220,"",LES ROUSSES,"46.4984696055,6.07006530541",39
39059,BOIS D AMONT,39220,"",BOIS D AMONT,"46.5361950227,6.1273377518",39
39441,PREMANON,39220,"",PREMANON,"46.4538422377,6.03492977371",39
39470,LES ROUSSES,39220,LA CURE,LES ROUSSES,"46.4984696055,6.07006530541",39
39296,LOMBARD,39230,"",LOMBARD,"46.7840338435,5.50626178194",39
39407,PASSENANS,39230,"",PASSENANS,"46.8041484132,5.62414168281",39
39454,RECANOZ,39230,"",RECANOZ,"46.8075358585,5.50670929892",39
39508,SELLIERES,39230,"",SELLIERES,"46.8254197035,5.55675238512",39
39191,DARBONNAY,39230,"",DARBONNAY,"46.8253223066,5.60755327893",39
39236,FRANCHEVILLE,39230,"",FRANCHEVILLE,"46.8366646501,5.50234541581",39
39342,MONAY,39230,"",MONAY,"46.838724975,5.59503528853",39
39511,SERGENAUX,39230,"",SERGENAUX,"46.887689456,5.46257846527",39
39533,TOULOUSE LE CHATEAU,39230,"",TOULOUSE LE CHATEAU,"46.8222128801,5.58308413365",39
39100,CHAMPROUGIER,39230,"",CHAMPROUGIER,"46.8785635805,5.51298451513",39
39112,LA CHASSAGNE,39230,"",LA CHASSAGNE,"46.8673225647,5.45469725641",39
39119,LE CHATELEY,39230,"",LE CHATELEY,"46.8795560182,5.54443854939",39
39199,DOMBLANS,39230,BRERY,DOMBLANS,"46.7623690449,5.59000211082",39
39234,FOULENAY,39230,"",FOULENAY,"46.8608876918,5.48627803896",39
39486,ST LAMAIN,39230,"",ST LAMAIN,"46.8042039085,5.59805956986",39
39555,VERS SOUS SELLIERES,39230,"",VERS SOUS SELLIERES,"46.8243900195,5.52600045116",39
39575,LE VILLEY,39230,"",LE VILLEY,"46.8482451972,5.507416249",39
39577,VINCENT FROIDEVILLE,39230,FROIDEVILLE,VINCENT FROIDEVILLE,"46.787754383,5.48243275672",39
39577,VINCENT FROIDEVILLE,39230,VINCENT,VINCENT FROIDEVILLE,"46.787754383,5.48243275672",39
39110,LA CHARME,39230,"",LA CHARME,"46.8485608193,5.54676526867",39
39124,CHAUMERGY,39230,"",CHAUMERGY,"46.8433857304,5.47463338737",39
39132,LA CHAUX EN BRESSE,39230,"",LA CHAUX EN BRESSE,"46.8259443938,5.47657963096",39
39136,CHEMENOT,39230,"",CHEMENOT,"46.8599600621,5.52969682759",39
39140,CHENE SEC,39230,"",CHENE SEC,"46.8480769432,5.44386002073",39
39196,LES DEUX FAYS,39230,"",LES DEUX FAYS,"46.8854345992,5.48750372118",39
39060,BOIS DE GAND,39230,"",BOIS DE GAND,"46.8265028242,5.50052163033",39
39310,MANTRY,39230,"",MANTRY,"46.7949152079,5.55490459828",39
39472,RYE,39230,"",RYE,"46.8805291309,5.42595524995",39
39489,ST LOTHAIN,39230,"",ST LOTHAIN,"46.8280842983,5.63947643961",39
39016,ARINTHOD,39240,CHISSERIA,ARINTHOD,"46.4000913267,5.58894022336",39
39137,ST HYMETIERE SUR VALOUSE,39240,ST HYMETIERE,ST HYMETIERE SUR VALOUSE,"46.3507935799,5.55838223354",39
39166,CORNOD,39240,"",CORNOD,"46.3075990777,5.54745998941",39
39247,GENOD,39240,"",GENOD,"46.3574309784,5.52980105214",39
39290,VALZIN EN PETITE MONTAGNE,39240,CHATONNAY,VALZIN EN PETITE MONTAGNE,"46.4245328121,5.60694899546",39
39530,THOIRETTE COISIA,39240,THOIRETTE,THOIRETTE COISIA,"46.2790299356,5.52403173219",39
39583,VOSBLES VALFIN,39240,VALFIN SUR VALOUSE,VOSBLES VALFIN,"46.330813164,5.52161214243",39
39062,LA BOISSIERE,39240,"",LA BOISSIERE,"46.4205726757,5.52149312243",39
39086,CERNON,39240,"",CERNON,"46.4121311574,5.64360732811",39
39137,ST HYMETIERE SUR VALOUSE,39240,CHEMILLA,ST HYMETIERE SUR VALOUSE,"46.3507935799,5.55838223354",39
39290,VALZIN EN PETITE MONTAGNE,39240,SAVIGNA,VALZIN EN PETITE MONTAGNE,"46.4245328121,5.60694899546",39
39312,MARIGNA SUR VALOUSE,39240,"",MARIGNA SUR VALOUSE,"46.4465766056,5.52802659429",39
39583,VOSBLES VALFIN,39240,VOSBLES,VOSBLES VALFIN,"46.330813164,5.52161214243",39
39018,AROMAS,39240,"",AROMAS,"46.2931394653,5.4882078411",39
39018,AROMAS,39240,VILLENEUVE LES CHARNOD,AROMAS,"46.2931394653,5.4882078411",39
39137,ST HYMETIERE SUR VALOUSE,39240,CEZIA,ST HYMETIERE SUR VALOUSE,"46.3507935799,5.55838223354",39
39204,DRAMELAY,39240,"",DRAMELAY,"46.4042095252,5.53007674794",39
39290,VALZIN EN PETITE MONTAGNE,39240,LEGNA,VALZIN EN PETITE MONTAGNE,"46.4245328121,5.60694899546",39
39018,AROMAS,39240,CEFFIA,AROMAS,"46.2931394653,5.4882078411",39
39137,ST HYMETIERE SUR VALOUSE,39240,LAVANS SUR VALOUSE,ST HYMETIERE SUR VALOUSE,"46.3507935799,5.55838223354",39
39163,CONDES,39240,"",CONDES,"46.3305432517,5.61760194459",39
39290,VALZIN EN PETITE MONTAGNE,39240,FETIGNY,VALZIN EN PETITE MONTAGNE,"46.4245328121,5.60694899546",39
39530,THOIRETTE COISIA,39240,COISIA,THOIRETTE COISIA,"46.2790299356,5.52403173219",39
39557,VESCLES,39240,"",VESCLES,"46.3570164509,5.61102870166",39
39016,ARINTHOD,39240,"",ARINTHOD,"46.4000913267,5.58894022336",39
39086,CERNON,39240,VIREMONT,CERNON,"46.4121311574,5.64360732811",39
39111,CHARNOD,39240,"",CHARNOD,"46.3372486157,5.49365223765",39
39221,LA FAVIERE,39250,"",LA FAVIERE,"46.7481190667,6.03667883413",39
39237,FRAROZ,39250,"",FRAROZ,"46.7287692147,6.09880430783",39
39427,PLENISE,39250,"",PLENISE,"46.8151075065,6.0199524043",39
39083,CENSEAU,39250,"",CENSEAU,"46.8165867767,6.07767180739",39
39085,CERNIEBAUD,39250,"",CERNIEBAUD,"46.7365821804,6.1257959511",39
39214,ESSERVAL TARTRE,39250,"",ESSERVAL TARTRE,"46.8306327742,6.03218629416",39
39331,MIGNOVILLARD,39250,COMMUNAILLES EN MONTAGNE,MIGNOVILLARD,"46.7758072369,6.14394186083",39
39331,MIGNOVILLARD,39250,FROIDEFONTAINE,MIGNOVILLARD,"46.7758072369,6.14394186083",39
39461,RIX,39250,"",RIX,"46.7622805418,6.05502144561",39
39020,ARSURE ARSURETTE,39250,"",ARSURE ARSURETTE,"46.7150975555,6.08022545368",39
39055,BILLECUL,39250,"",BILLECUL,"46.7464177883,6.05640813471",39
39254,GILLOIS,39250,"",GILLOIS,"46.7301116843,6.03133695605",39
39282,LA LATETTE,39250,"",LA LATETTE,"46.7518875591,6.09572549131",39
39329,MIEGES,39250,"",MIEGES,"46.7873509128,6.04198451361",39
39329,MIEGES,39250,ESSERVAL COMBE,MIEGES,"46.7873509128,6.04198451361",39
39331,MIGNOVILLARD,39250,"",MIGNOVILLARD,"46.7758072369,6.14394186083",39
39391,NOZEROY,39250,"",NOZEROY,"46.7701820347,6.03611938375",39
39108,CHARENCY,39250,"",CHARENCY,"46.7665615855,5.99264951737",39
39187,CUVIER,39250,"",CUVIER,"46.8392780314,6.06612873386",39
39203,DOYE,39250,"",DOYE,"46.7678938966,6.01401382033",39
39298,LONGCOCHON,39250,"",LONGCOCHON,"46.7705510024,6.07491619337",39
39331,MIGNOVILLARD,39250,ESSAVILLY,MIGNOVILLARD,"46.7758072369,6.14394186083",39
39053,BIEF DU FOURG,39250,"",BIEF DU FOURG,"46.8204461045,6.11715675755",39
39329,MIEGES,39250,MOLPRE,MIEGES,"46.7873509128,6.04198451361",39
39372,MOURNANS CHARBONNY,39250,"",MOURNANS CHARBONNY,"46.7768224778,5.99039184457",39
39393,ONGLIERES,39250,"",ONGLIERES,"46.8028448995,6.00043623502",39
39428,PLENISETTE,39250,"",PLENISETTE,"46.8047324429,6.01569148453",39
39184,LES CROZETS,39260,"",LES CROZETS,"46.4635033757,5.80467882912",39
39307,MAISOD,39260,"",MAISOD,"46.4791457718,5.69233262933",39
39289,LECT,39260,VOUGLANS,LECT,"46.3941077641,5.67259916552",39
39351,MONTCUSEL,39260,"",MONTCUSEL,"46.3561612254,5.66451408505",39
39289,LECT,39260,"",LECT,"46.3941077641,5.67259916552",39
39328,MEUSSIA,39260,"",MEUSSIA,"46.4947553205,5.73946111468",39
39106,CHARCHILLA,39260,"",CHARCHILLA,"46.4688109023,5.71546918875",39
39175,COYRON,39260,"",COYRON,"46.5124158536,5.69815405752",39
39179,CRENANS,39260,"",CRENANS,"46.4662863715,5.74165034768",39
39318,MARTIGNA,39260,"",MARTIGNA,"46.3895643174,5.70098725643",39
39333,MOIRANS EN MONTAGNE,39260,"",MOIRANS EN MONTAGNE,"46.4388080084,5.73795329823",39
39561,VILLARDS D HERIA,39260,"",VILLARDS D HERIA,"46.405625846,5.73583236127",39
39021,LA CHAILLEUSE,39270,ARTHENAS,LA CHAILLEUSE,"46.5722801296,5.52869424012",39
39021,LA CHAILLEUSE,39270,ESSIA,LA CHAILLEUSE,"46.5722801296,5.52869424012",39
39180,CRESSIA,39270,"",CRESSIA,"46.5268687403,5.48381777144",39
39375,MOUTONNE,39270,"",MOUTONNE,"46.5305097539,5.56657538643",39
39380,NANCUISE,39270,"",NANCUISE,"46.4735098453,5.52975664064",39
39443,PRESILLY,39270,"",PRESILLY,"46.5577104313,5.58192329042",39
39468,ROTHONAY,39270,"",ROTHONAY,"46.515255602,5.52762290044",39
39504,SARROGNA,39270,NERMIER,SARROGNA,"46.4739811377,5.61763286818",39
39534,LA TOUR DU MEIX,39270,"",LA TOUR DU MEIX,"46.5234739504,5.66329877831",39
39200,DOMPIERRE SUR MONT,39270,"",DOMPIERRE SUR MONT,"46.5627677979,5.61274460974",39
39394,ONOZ,39270,"",ONOZ,"46.4480090992,5.66352512736",39
39455,REITHOUSE,39270,"",REITHOUSE,"46.5602761319,5.55586322234",39
39504,SARROGNA,39270,"",SARROGNA,"46.4739811377,5.61763286818",39
39504,SARROGNA,39270,MARANGEA,SARROGNA,"46.4739811377,5.61763286818",39
39021,LA CHAILLEUSE,39270,VARESSIA,LA CHAILLEUSE,"46.5722801296,5.52869424012",39
39207,ECRILLE,39270,"",ECRILLE,"46.5022298608,5.63385105141",39
39314,MARNEZIA,39270,"",MARNEZIA,"46.5759787765,5.63640981929",39
39324,MERONA,39270,"",MERONA,"46.5535338267,5.63571799156",39
39397,ORGELET,39270,"",ORGELET,"46.5063359095,5.62225313092",39
39397,ORGELET,39270,SEZERIA,ORGELET,"46.5063359095,5.62225313092",39
39007,ALIEZE,39270,"",ALIEZE,"46.5850122581,5.58578294146",39
39027,AUGISEY,39270,"",AUGISEY,"46.5548389482,5.49566271046",39
39045,BEFFIA,39270,"",BEFFIA,"46.5315651436,5.54829278779",39
39092,CHAMBERIA,39270,"",CHAMBERIA,"46.4694472775,5.5703149623",39
39134,CHAVERIA,39270,"",CHAVERIA,"46.4989504543,5.55730499833",39
39420,PIMORIN,39270,"",PIMORIN,"46.4958087462,5.50106506997",39
39423,PLAISIA,39270,"",PLAISIA,"46.5243667153,5.63724392564",39
39504,SARROGNA,39270,MONTJOUVENT,SARROGNA,"46.4739811377,5.61763286818",39
39392,OFFLANGES,39290,"",OFFLANGES,"47.2038465796,5.56005963623",39
39409,PEINTRE,39290,"",PEINTRE,"47.1980003971,5.47297179075",39
39014,ARCHELANGE,39290,"",ARCHELANGE,"47.1484873028,5.52058392702",39
39432,POINTRE,39290,"",POINTRE,"47.2219181115,5.49075761084",39
39262,GREDISANS,39290,"",GREDISANS,"47.1627557383,5.51775930119",39
39335,MOISSEY,39290,"",MOISSEY,"47.1885329382,5.53230467086",39
39323,MENOTEY,39290,"",MENOTEY,"47.1678262318,5.50278789931",39
39361,MONTMIREY LE CHATEAU,39290,"",MONTMIREY LE CHATEAU,"47.2299837949,5.53411913027",39
39528,THERVAY,39290,"",THERVAY,"47.2404016854,5.609254394",39
39051,BIARNE,39290,"",BIARNE,"47.1454413505,5.45151056819",39
39074,BRANS,39290,"",BRANS,"47.2238411039,5.57358869303",39
39096,CHAMPAGNEY,39290,"",CHAMPAGNEY,"47.2596370063,5.50446475584",39
39141,CHEVIGNY,39290,"",CHEVIGNY,"47.1765613583,5.47410569211",39
39188,DAMMARTIN MARPAIN,39290,"",DAMMARTIN MARPAIN,"47.2530677926,5.55397181022",39
39188,DAMMARTIN MARPAIN,39290,MARPAIN,DAMMARTIN MARPAIN,"47.2530677926,5.55397181022",39
39238,FRASNE LES MEULIERES,39290,"",FRASNE LES MEULIERES,"47.1966162247,5.50343047257",39
39360,MONTMIREY LA VILLE,39290,"",MONTMIREY LA VILLE,"47.2170742688,5.51651426821",39
39377,MUTIGNEY,39290,"",MUTIGNEY,"47.2820712472,5.53021636732",39
39449,RAINANS,39290,"",RAINANS,"47.1574395405,5.47297750581",39
39097,CHAMPAGNOLE,39300,"",CHAMPAGNOLE,"46.7445389751,5.8988102947",39
39165,CONTE,39300,"",CONTE,"46.7496326396,6.00775677762",39
39183,CROTENAY,39300,"",CROTENAY,"46.7546647764,5.81374887948",39
39522,SUPT,39300,"",SUPT,"46.8540902792,5.9817269733",39
39015,ARDON,39300,"",ARDON,"46.7729485271,5.87754754837",39
39070,BOURG DE SIROD,39300,"",BOURG DE SIROD,"46.7297500419,5.95586980597",39
39364,MONTROND,39300,"",MONTROND,"46.7867874524,5.84385490665",39
39366,MONT SUR MONNET,39300,"",MONT SUR MONNET,"46.7035726549,5.84464264755",39
39481,ST GERMAIN EN MONTAGNE,39300,"",ST GERMAIN EN MONTAGNE,"46.7790941219,5.93796452376",39
39503,SAPOIS,39300,"",SAPOIS,"46.7473328196,5.94642241824",39
39517,SIROD,39300,"",SIROD,"46.7231337184,5.99171836651",39
39554,VERS EN MONTAGNE,39300,"",VERS EN MONTAGNE,"46.8221705965,5.91238852828",39
39105,CHAPOIS,39300,"",CHAPOIS,"46.8335678801,5.96598394958",39
39178,CRANS,39300,"",CRANS,"46.6951339522,5.98129931286",39
39210,EQUEVILLON,39300,"",EQUEVILLON,"46.7607810101,5.94097617099",39
39277,LE LARDERET,39300,"",LE LARDERET,"46.8187727556,5.94601155483",39
39281,LE LATET,39300,"",LE LATET,"46.8031363333,5.94173064599",39
39292,LENT,39300,"",LENT,"46.7512558093,5.97544232672",39
39389,NEY,39300,"",NEY,"46.733302634,5.88549194483",39
39419,PILLEMOINE,39300,"",PILLEMOINE,"46.703904732,5.90805136913",39
39540,VALEMPOULIERES,39300,"",VALEMPOULIERES,"46.8281892664,5.87420654933",39
39120,CHATELNEUF,39300,"",CHATELNEUF,"46.6660130297,5.91229926593",39
39153,CIZE,39300,"",CIZE,"46.7198972063,5.91999404872",39
39301,LOULLE,39300,"",LOULLE,"46.7051852388,5.88350516541",39
39376,MOUTOUX,39300,"",MOUTOUX,"46.790683672,5.94357919942",39
39406,LE PASQUIER,39300,"",LE PASQUIER,"46.7980920446,5.89702204167",39
39523,SYAM,39300,"",SYAM,"46.6963307591,5.95140796308",39
39543,VANNOZ,39300,"",VANNOZ,"46.7732781009,5.91191822689",39
39344,MONNET LA VILLE,39300,"",MONNET LA VILLE,"46.7245823636,5.81585271352",39
39356,MONTIGNY SUR L AIN,39300,"",MONTIGNY SUR L AIN,"46.7050355286,5.79177737951",39
39381,LES NANS,39300,"",LES NANS,"46.7942578925,5.97354217641",39
39437,PONT DU NAVOY,39300,"",PONT DU NAVOY,"46.7317231278,5.78965012447",39
39517,SIROD,39300,TREFFAY,SIROD,"46.7231337184,5.99171836651",39
39545,LE VAUDIOUX,39300,"",LE VAUDIOUX,"46.6887181066,5.92823875732",39
39373,LES MOUSSIERES,39310,"",LES MOUSSIERES,"46.326906853,5.87285556861",39
39510,SEPTMONCEL LES MOLUNES,39310,SEPTMONCEL,SEPTMONCEL LES MOLUNES,"46.3731296175,5.9231555329",39
39274,LAJOUX,39310,"",LAJOUX,"46.3914322554,6.00896074386",39
39275,LAMOURA,39310,"",LAMOURA,"46.4081181986,5.98341720791",39
39510,SEPTMONCEL LES MOLUNES,39310,LES MOLUNES,SEPTMONCEL LES MOLUNES,"46.3731296175,5.9231555329",39
39046,BELLECOMBE,39310,"",BELLECOMBE,"46.3093062436,5.90889687152",39
39273,MONTLAINSIA,39320,LAINS,MONTLAINSIA,"46.3895271897,5.48848801863",39
39343,MONNETAY,39320,"",MONNETAY,"46.4576810006,5.51067177235",39
39363,MONTREVEL,39320,"",MONTREVEL,"46.4260235257,5.49493800211",39
39080,BROISSIA,39320,"",BROISSIA,"46.3562943901,5.43285662397",39
39253,GIGNY,39320,"",GIGNY,"46.4543990771,5.4715682164",39
39261,GRAYE ET CHARNAY,39320,"",GRAYE ET CHARNAY,"46.4731744736,5.44898680296",39
39353,MONTFLEUR,39320,"",MONTFLEUR,"46.333233615,5.44582401435",39
39485,VAL SURAN,39320,ST JULIEN,VAL SURAN,"46.3963208,5.4577858737",39
39010,ANDELOT MORVAL,39320,"",ANDELOT MORVAL,"46.4237585921,5.42679898961",39
39010,ANDELOT MORVAL,39320,MORVAL,ANDELOT MORVAL,"46.4237585921,5.42679898961",39
39209,VAL D EPY,39320,FLORENTIA,VAL D EPY,"46.3756497717,5.39068206826",39
39295,LOISIA,39320,"",LOISIA,"46.4942321244,5.46231630746",39
39485,VAL SURAN,39320,BOURCIA,VAL SURAN,"46.3963208,5.4577858737",39
39209,VAL D EPY,39320,LA BALME D EPY,VAL D EPY,"46.3756497717,5.39068206826",39
39273,MONTLAINSIA,39320,DESSIA,MONTLAINSIA,"46.3895271897,5.48848801863",39
39273,MONTLAINSIA,39320,MONTAGNA LE TEMPLIER,MONTLAINSIA,"46.3895271897,5.48848801863",39
39485,VAL SURAN,39320,LOUVENNE,VAL SURAN,"46.3963208,5.4577858737",39
39485,VAL SURAN,39320,VILLECHANTRIA,VAL SURAN,"46.3963208,5.4577858737",39
39370,MOUCHARD,39330,CERTEMERY,MOUCHARD,"46.9775766117,5.78997395755",39
39370,MOUCHARD,39330,"",MOUCHARD,"46.9775766117,5.78997395755",39
39439,PORT LESNEY,39330,"",PORT LESNEY,"46.9984173967,5.81915102369",39
39403,PAGNOZ,39330,"",PAGNOZ,"46.9741968646,5.82590898779",39
39527,TAXENNE,39350,"",TAXENNE,"47.2216655725,5.68668052048",39
39581,VITREUX,39350,"",VITREUX,"47.2539408578,5.67565099235",39
39190,DAMPIERRE,39350,LE PETIT MERCEY,DAMPIERRE,"47.1650509305,5.74228998802",39
39499,SALIGNEY,39350,"",SALIGNEY,"47.2229745913,5.63681673671",39
39398,OUGNEY,39350,"",OUGNEY,"47.2407071845,5.65989069882",39
39402,PAGNEY,39350,"",PAGNEY,"47.250391991,5.69969673686",39
39469,ROUFFANGE,39350,"",ROUFFANGE,"47.2263565979,5.70867477091",39
39246,GENDREY,39350,"",GENDREY,"47.1963062843,5.68474768742",39
39302,LOUVATANGE,39350,"",LOUVATANGE,"47.1895729875,5.72090559448",39
39464,ROMAIN,39350,"",ROMAIN,"47.2075786378,5.71828846623",39
39269,JEURRE,39360,"",JEURRE,"46.3689937737,5.70478472529",39
39463,ROGNA,39360,"",ROGNA,"46.3276553176,5.74438712926",39
39579,VIRY,39360,"",VIRY,"46.2973592921,5.73090207526",39
39280,LARRIVOIRE,39360,"",LARRIVOIRE,"46.338478336,5.78818524543",39
39547,VAUX LES ST CLAUDE,39360,"",VAUX LES ST CLAUDE,"46.354121477,5.73284459773",39
39585,VULVOZ,39360,"",VULVOZ,"46.321205129,5.78533983995",39
39339,CHASSAL MOLINGES,39360,MOLINGES,CHASSAL MOLINGES,"46.35182997,5.76359169948",39
39339,CHASSAL MOLINGES,39360,CHASSAL,CHASSAL MOLINGES,"46.35182997,5.76359169948",39
39151,CHOUX,39370,"",CHOUX,"46.301599898,5.77007174218",39
39068,LES BOUCHOUX,39370,"",LES BOUCHOUX,"46.2946998262,5.80456188916",39
39413,LA PESSE,39370,"",LA PESSE,"46.286468541,5.85238812673",39
39093,CHAMBLAY,39380,"",CHAMBLAY,"46.9910483853,5.70335674232",39
39149,CHISSEY SUR LOUE,39380,"",CHISSEY SUR LOUE,"47.0603931252,5.74043299364",39
39305,LA LOYE,39380,"",LA LOYE,"47.0305064268,5.55264274121",39
39387,NEVY LES DOLE,39380,"",NEVY LES DOLE,"47.0024558065,5.5159174634",39
39546,VAUDREY,39380,"",VAUDREY,"46.9662782086,5.62672865692",39
39559,LA VIEILLE LOYE,39380,"",LA VIEILLE LOYE,"47.05632725,5.63130626887",39
39048,BELMONT,39380,"",BELMONT,"47.0281412034,5.60483401256",39
39026,AUGERANS,39380,"",AUGERANS,"47.026326647,5.5838585111",39
39249,GERMIGNEY,39380,"",GERMIGNEY,"47.0384440113,5.68614106484",39
39350,MONTBARREY,39380,"",MONTBARREY,"47.0202426909,5.63748762259",39
39520,SOUVANS,39380,"",SOUVANS,"46.9790356987,5.55350631285",39
39037,BANS,39380,"",BANS,"46.9829169242,5.58184356707",39
39117,CHATELAY,39380,"",CHATELAY,"47.0581445417,5.69769809053",39
39399,OUNANS,39380,"",OUNANS,"46.9901386128,5.66317598705",39
39502,SANTANS,39380,"",SANTANS,"47.0417658474,5.66601850009",39
39365,MONT SOUS VAUDREY,39380,"",MONT SOUS VAUDREY,"46.9631076045,5.59448295865",39
39297,LONGCHAUMOIS,39400,"",LONGCHAUMOIS,"46.4634160554,5.96337151696",39
39367,MORBIER,39400,TANCUA,MORBIER,"46.55692328,6.01610878304",39
39441,PREMANON,39400,"",PREMANON,"46.4538422377,6.03492977371",39
39470,LES ROUSSES,39400,LES RIVIERES,LES ROUSSES,"46.4984696055,6.07006530541",39
39367,MORBIER,39400,"",MORBIER,"46.55692328,6.01610878304",39
39368,HAUTS DE BIENNE,39400,LEZAT,HAUTS DE BIENNE,"46.5258425381,6.03328656487",39
39441,PREMANON,39400,LA DOYE,PREMANON,"46.4538422377,6.03492977371",39
39047,BELLEFONTAINE,39400,"",BELLEFONTAINE,"46.5565262236,6.08239156513",39
39368,HAUTS DE BIENNE,39400,LA MOUILLE,HAUTS DE BIENNE,"46.5258425381,6.03328656487",39
39470,LES ROUSSES,39400,"",LES ROUSSES,"46.4984696055,6.07006530541",39
39368,HAUTS DE BIENNE,39400,MOREZ,HAUTS DE BIENNE,"46.5258425381,6.03328656487",39
39470,LES ROUSSES,39400,LES ARCETS,LES ROUSSES,"46.4984696055,6.07006530541",39
39476,ST AUBIN,39410,"",ST AUBIN,"47.0326920185,5.33365017851",39
